job_title,company_name,company_size,location,salary_min,salary_max,salary_currency,experience_required,skills,job_type,job_level,posted_date,deadline,job_description,benefits,source
[HN] IT SUPPORT/IT HELPDESK,CMC Technology & Solution (CMC TS),,"Quận Cầu Giấy, Hanoi, Vietnam",,,,2.0,['Adobe'],Full-time,Not Applicable,2026-04-22,,"MÔ TẢ CÔNG VIỆC
Xử lý sự cố, chẩn đoán, giải quyết các vấn đề liên quan đến người dùng (End-user)
Cài đặt máy tính cấp cho nhân viên mới (Hệ điều hành, email, máy in, scan, software…)
Hỗ trợ người dùng bằng phương thức Remote, telephone, email, chat hoặc đến trực tiếp.
Khắc phục các lỗi ứng dụng liên quan người dùng cuối (MS Office, AutoCAD, Adobe,…)
Khắc phục các lỗi liên quan đến phần cứng PC, laptop, máy in, photocopy, scan.
Xử lý sự cố liên quan mạng (Internet, LAN, Printer, Camera)
Xử lý lỗi liên quan máy chấm công (timekeeper), thiết bị mạng, UPS.
Chuẩn bị máy tính, thiết bị cho phòng họp, hội nghị.
Sử dụng hệ thống quản lý ticket.
Backup dữ liệu người dùng
Theo dõi tình trạng mực in, linh kiện hư hỏng, báo cáo khách hàng mua mới thay thế.
Cập nhật tài liệu IT (khi được yêu cầu)
Cập nhật tài liệu hướng dẫn người dùng (khi được yêu cầu)
Báo cáo định kỳ và đề xuất phương án tối ưu
Tham gia các khóa đạo tạo nâng cao kỹ năng chuyên môn, nghiệp vụ.
YÊU CẦU ỨNG VIÊN
Học vấn/Bằng cấp: Cao đẳng, Đại học chuyên ngành CNTT, mạng...
Kiến thức: CNTT + hỗ trợ người dùng
Kinh Nghiệm: 01 - 02 năm (Helpdesk)
Ngoại ngữ: Tiếng anh giao tiếp với KH nước ngoài (toeic > 500 hoặc tương đương)
Kỹ năng giao tiếp tốt trong đội nhóm, giữa các phòng ban
QUYỀN LỢI ỨNG VIÊN
THU NHẬP
Thu nhập: 10M - 12M/tháng và vị trí công tác
Thưởng 1 tháng lương
Gói phúc lợi tiền mặt 9 triệu/năm vào các dịp Lễ, Tết, Sinh nhật Tập đoàn...
Xét tăng lương theo năng lực và kết quả công việc định kỳ 1 lần/năm. Hoặc tăng lương đột xuất theo hiệu quả công việc.
CHẾ ĐỘ ĐÀO TẠO VÀ PHÁT TRIỂN
Đài thọ 100% chi phí tham gia các khóa học, thi chứng chỉ CNTT Quốc tế.
Chính sách phát triển, thăng tiến theo Career Path phù hợp với từng vị trí, từng phòng ban.
Cơ hội tiếp cận với các công nghệ mới nhất: Cloud, Big data...
Cơ hội làm việc trong Công ty là Top 1 đối tác tư vấn và cung cấp, triển khai giải pháp Chuyển đổi số, Bảo mật, Cloud cho tổ chức và doanh nghiệp tại Việt Nam
BẢO HIỂM VÀ CHÍNH SÁCH ĐÃI NGỘ
Thời gian làm việc: Thứ Hai - Thứ sáu & 2 thứ 7/1 tháng
Nghỉ phép: 12 ngày/ năm + 1 ngày nghỉ hưởng lương vào dịp sinh nhật bản thân CBNV
Bảo hiểm xã hội, Bảo hiểm y tế, Bảo hiểm thất nghiệp theo quy định Nhà nước
Chế độ bảo hiểm nâng cao: CMC Care
Chế độ đãi ngộ thai sản nâng cao dành cho nhân viên nữ
Du lịch hàng năm 1 tuần, teambuilding/dã ngoại định kì 2 lần/năm
Tham gia các Câu lạc bộ của Công ty và các chương trình trải nghiệm nhân viên đa dạng và phòng phú
Được trang bị laptop/thiết bị công nghệ trong quá trình làm việc.
Môi trường làm việc sáng tạo, đổi mới
Nộp đơn ứng tuyển công việc này
Họ & tên bạn *
Địa chỉ email *
Số điện thoại *
Thông tin thêm
CV của bạn *
Click để chọn & tải lên CV của bạn
Mã bảo mật *
Nộp đơn ứng tuyển",,linkedin
IT HelpDesk,SCC Vietnam,,Ho Chi Minh City Metropolitan Area,,,,,"['Rust', 'Scala', 'ServiceNow', 'ITSM', 'Security']",Full-time,Associate,2026-05-15,,"Overall Job Purpose:
The IT Helpdesk Analyst (Service Desk L1) serves as the primary point of contact for IT-related incidents and service requests. The role ensures timely issue resolution, effective ticket management, and high customer satisfaction aligned with SLA targets.
Main Duties of Job:
Act as Single Point of Contact (SPOC) for IT support via phone, email, portal, and chat.
Log, categorize, prioritize, and manage incidents and service requests in ITSM tools.
Perform first-line troubleshooting and attempt first-time fixes for common IT issues.
Fulfil standard service requests using approved runbooks.
Escalate complex issues to Desktop Support or 3rd Line teams with complete documentation.
Provide clear and timely communication to users throughout ticket lifecycle.
Support Major Incident handling with communication and coordination tasks.
Maintain ticket hygiene including updates, categorization, and closure notes.
Ensure compliance with IT security and data protection policies.
Meet SLA targets, customer satisfaction, and quality KPIs.
Skills, Knowledge & Experience:
Fluent in English communications
Basic knowledge of Windows OS and Microsoft 365.
Familiarity with ITSM tools such as ServiceNow.
Strong customer service and communication skills.
Problem-solving and multitasking ability.
Report Line
SCCVN Corp IT Manager
About Our Company
SCC (Specialist Computer Centres) Ltd
.
Floor 3-6-8, Mapletree Business Center, 1060 Nguyen Van Linh Blvd, Ho Chi Minh City
People do business. We make it work.
We enable people to do business by planning, supplying, integrating and managing their IT. We make IT work through partnership, knowledge and passion: trusted to run IT infrastructure and services for leading business across Europe for over 40 years.
We run IT infrastructure and services for over 2,500 customers in more than 50 countries. We operate out of 75 locations in the UK, France, Romania, Spain and Vietnam. International scope and scale is what makes SCC the first choice for customers, partners and employees. We achieve this by nurturing a winning, global network of partners to create enduring value to our customers.
SCC Vietnam plays a key role in providing internal and customer services to the UK and French businesses in the group by working directly and collaboratively with the teams in the Romania, France and the UK every day.
Visit our website: https://www.scc.com/
Or LinkedIn page: https://www.linkedin.com/company/scc/mycompany/
Our Key Skills
Software Development
Infrastructure support – Servers, Storage and Networks
Why You'll Love Working Here
Competitive Remuneration
Performance Bonus and 13th Salary
UK/French Working Environment
Sick Leave paid by SCC.
SCC Health Care with comprehensive coverage including Accident 24/24, Inpatient, Outpatient, Dental Care and open policy for Dependents.
Annual Health Check.
Company Annual Trip and Year End Party.
Travel Insurance and Per Diem Allowance when travelling onsite.",,linkedin
IT Helpdesk Leader,UrBox - Digital Rewards & Loyalty Solution,,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",,,,5.0,"['Linux', 'AI', 'Security']",Full-time,Not Applicable,2026-02-21,,"Location: Ho Chi Minh
Expired date: 31/03/2026
Team: Engineering
About Urbox
UrBox is Vietnam’s leading digital gifting & loyalty platform that enables businesses to integrate their reward & loyalty programs with an ever-growing network of more than 350 brands & 20,000 accepted online and offline stores in Vietnam.
UrBox has the widest network of clients in loyalty in Vietnam and provides loyalty & reward solutions to many big organizations in the aviation, banking, FMCG, Insurance, Real Estate industries and more.
Key Responsibilities
IT Helpdesk Leader
is responsible for leading the IT Helpdesk team, ensuring the company’s IT systems operate smoothly and securely. The role involves managing support operations, overseeing IT infrastructure, coordinating internal IT services, and supporting business operations, including Google Workspace administration.
Lead and manage the IT Helpdesk team, assign tasks, and monitor performance.
Receive, prioritize, track, and ensure timely resolution of technical support requests from departments.
Troubleshoot and provide advanced support for hardware (computers, printers, scanners) and network (LAN/WAN) issues.
Oversee installation, configuration, and upgrade of software and systems.
Ensure effective use, operation, and availability of IT equipment across the company.
Plan and perform periodic maintenance of IT systems and devices.
Manage, administer, and optimize Google Workspace services.
Supervise IT onboarding (equipment preparation, account setup, user guidance) and offboarding (equipment and account recovery) processes.
Coordinate IT equipment procurement, inventory management, vendor support, and repair activities.
Develop and improve IT support processes, documentation, and internal guidelines.
Report IT operations, issues, and improvement plans to management; collaborate with stakeholders to enhance IT systems.
Requirements
Graduated from College/University in Information Technology.
Computer Networks, System Administration, Computer Science, or equivalent.
Able to read technical English documents (TOEIC 500+ or equivalent).
Minimum 3-5 years of experience in IT Helpdesk or IT Support.
At least 1 year of experience in a team lead, senior, or equivalent role is preferred.
Strong knowledge of computer hardware and peripherals (printers, scanners, etc.).
Proficient in Windows OS (client and basic server knowledge).
Solid understanding of network devices (Router, Switch).
Ability to lead, coach, and support team members.
Strong communication, problem-solving, and coordination skills.
Proactive mindset, high sense of responsibility, and good time management.
Preferably holds CCNA, MCSA, or equivalent certifications.
Linux OS knowledge is a plus.
Application form
Full Name *
Email Address *
Phone Number *
More information
Your Resume *
To attach your Resume, click here to upload from your Computer.
Security code *
I have read and agree to UrBox's Personal Data Processing Agreement here
Submit
Related jobs
Senior AI Engineer
Senior Data Engineer
(HN) IT Helpdesk
(HCM) IT Helpdesk
Fullstack Engineer
All jobs",,linkedin
Technical Assistant (Remote),Colacy,,Vietnam,,,,,"['Python', 'Scala', 'AI', 'Slack', 'Project Management']",Contract,Executive,2026-05-15,,"This is a remote position.
About the Role
We're looking for a Founder's Technical Assistant to work directly with the founder – making sure things get built, problems get solved, and nothing falls through the cracks.
If you thrive in fast-moving environments and want to grow inside a company that's building something real – this is for you.
What You'll Do
Build and maintain internal systems from scratch
Solve operational problems before they escalate
Build and optimize automations using tools like N8N
Script and build custom solutions when off-the-shelf tools don't cut it
Support project management across multiple workstreams
Handle assistive tasks that keep the founder focused on the big picture
Requirements
Your Skills
Fluent English – written and spoken, professional level
Hands-on experience with Airtable, Notion, ClickUp, Slack and N8N
Heavy AI user – Claude, ChatGPT and similar LLMs are part of your daily workflow
Coding skills – Python, scripting or similar
Background in Computer Science, Software Engineering or similar
Remote experience – you know the discipline it takes
Available in the German timezone with flexible hours
Benefits
Who You Are
A finisher – you ship things fully done, not almost done
Proactive – you act before being asked
Self-organized – you track your own tasks, no hand-holding needed
Low ego – you take feedback, improve, move on
Discreet – you handle sensitive information with care
Calm under pressure – priorities shift daily here, that's normal
How to Apply
If you think you can add value to Colacy and you're a good fit for the role – we're happy to see you apply directly here on LinkedIn.","Who You Are
A finisher – you ship things fully done, not almost done
Proactive – you act before being asked
Self-organized – you track your own tasks, no hand-holding needed
Low ego – you take feedback, improve, move on
Discreet – you handle sensitive information with care
Calm under pressure – priorities shift daily here, that's normal",linkedin
Opportunities at SCG – All Functions (Vietnam Office),SCG,,Ho Chi Minh City Metropolitan Area,,,,,"['AI', 'Excel', 'Security', 'Cybersecurity', 'Data Science']",Full-time,Entry level,2025-06-26,,"SCG Vietnam – Build the Future with Us
Driving Vietnam’s Growth with Innovation and Excellence
For over a century, SCG has led industrial innovation across ASEAN, shaping the future of construction, materials science, packaging, and sustainability. Vietnam, one of the region’s fastest-growing economies, is central to SCG’s long-term vision. With a strong presence in multiple industries, we are committed to delivering high-quality solutions, developing local talent, and investing in sustainable growth.
Our operations in Vietnam cover key business sectors:
SCG Cement-Building Materials
– Providing innovative and durable construction solutions to support Vietnam’s rapid urbanization and infrastructure expansion.
SCG Chemicals
– Advancing polymer and chemical solutions for industrial applications while driving environmental responsibility.
SCG Packaging
– Delivering sustainable packaging solutions to meet the needs of Vietnam’s growing consumer and manufacturing sectors.
SCG International
– Enhancing Vietnam’s trade networks through industrial sourcing, supply chain solutions, and cross-border partnerships.
Vietnam’s rapid economic transformation presents exceptional opportunities for skilled professionals. SCG is looking for high-potential individuals to be part of this journey, driving progress and shaping industries.
Why SCG? A Workplace Designed for Growth
Career Development Without Limits
SCG is more than a workplace—it is a gateway to a
regional and global career.
Employees gain exposure to
cross-border projects, cutting-edge innovations, and international business networks.
Accelerated Professional Growth
SCG actively invests in
leadership training, mentorship programs, and career mobility.
High-performing employees are fast-tracked into key positions, ensuring that growth is based on
capability, not tenure.
Innovation & Sustainability at the Core
SCG is at the forefront of
smart manufacturing, digital transformation, renewable energy, and circular economy initiatives.
Employees contribute to projects that
drive long-term impact
on industries and communities.
A Collaborative & Inclusive Work Environment
SCG Vietnam fosters a workplace where diverse perspectives and
team-driven success
lead to
continuous improvement and innovation.
Employees are empowered to share ideas, take initiative, and work alongside leading industry professionals.
Competitive Compensation & Long-Term Stability
SCG offers:
Market-competitive salary packages and performance-based rewards.
Career mobility across SCG’s operations in Vietnam, Thailand, and other ASEAN countries.
Continuous learning opportunities, upskilling programs, and industry-leading mentorship.
Find Your Place at SCG Vietnam
SCG is hiring across multiple disciplines, including:
Engineering & Manufacturing
– Mechanical, Chemical, Electrical, and Industrial Engineering.
Business & Commercial
– Supply Chain, Procurement, Trade, and Business Strategy.
Digital & Technology
– AI, Cybersecurity, Cloud Computing, Data Science, and Software Development.
Branding & Marketing
– Consumer Insights, Digital Marketing, and Product Innovation.
Finance & Risk Management
– Accounting, Investment, Internal Audit.
Sustainability & Renewable Energy
– Circular Economy, Green Manufacturing, and Renewable Energy Solutions.
And many more!
Not sure where you fit?
Apply anyway—SCG values skills, ambition, and problem-solving capabilities over rigid qualifications.
Build Your Career with SCG Vietnam
Vietnam’s industries are evolving rapidly, and SCG is shaping that transformation. If you want to work on projects that drive real-world impact, foster sustainability, and push the boundaries of innovation, this is your opportunity.
Apply today and take the next step toward an exciting career with SCG.
*While we strive to match opportunities based on individual preferences and expertise, availability may vary depending on business needs. However, we will always do our best to align opportunities with your aspirations and capabilities.",,linkedin
IT Operations Intern (Cloud),GoTymeX,,"Ho Chi Minh City, Vietnam",,,,,"['Azure', 'Agile', 'Jira', 'Confluence', 'Networking', 'Security']",Full-time,Internship,2026-05-01,,"The IT Operations Team is responsible for ensuring the stability, security, and efficiency of the organization's entire IT environment — operating under a cloud-first model with no on-premises servers. All identity, email, collaboration, storage, device management, and workflows are deployed on Microsoft Azure, Microsoft 365, and Atlassian.
The IT Operations Intern role offers hands-on experience in a cloud-native IT environment. Interns will directly support end users, assist with basic Microsoft 365 and Azure administration, operate Atlassian tools, and receive 1-on-1 mentorship from experienced engineers.
Job Responsibilities:
Monitor Microsoft 365 and Azure service health
Provide helpdesk support and manage Jira tickets
Support Microsoft 365 and Entra ID administration
Assist with Azure resource management
Manage devices using Intune
Administer Atlassian tools (Jira, Confluence, JSM)
Support network and office IT operations
Handle onboarding and offboarding processes
Assist in security and compliance tasks
Maintain IT assets and licenses
Support office IT maintenance
Maintain documentation and reports
Requirements
Who are we looking for?
Must-have:
IT-related student or graduate
Basic OS, networking, and Microsoft 365 knowledge
Understanding of cloud fundamentals
Good English reading skills
Responsible and proactive mindset
Nice-to-have:
Microsoft certifications (MS-900, AZ-900, etc.)
Experience with Microsoft 365, Azure, Atlassian
Basic scripting knowledge
Benefits
Why GoTymeX?
🌏
Global Impact
- Be part of a team reshaping financial access across multiple countries
💡
Bold & Ambitious
- We tackle real problems at scale and give you the space to think big
🌱
Growth-First
- Your learning is built into how we work, not an afterthought
🤝
People-Centered
- You'll be supported by mentors who want to see you succeed
⚡
Move Fast, Build Well
- Work with modern tech and agile teams that move with purpose
and many other cool benefits:
Allowance: 6,000,000 VND per month (gross)
Meal allowance: 730,000 VND per month
Free motorbike parking
Insurance: Social insurance as required by Vietnamese labor law, plus premium healthcare for you and your family - no seniority requirement.
Annual leave: 15 days of paid leave per year (pro-rated), supporting a healthy work-life balance
Training programs: Keep learning and growing with access to training and development programs
Many cool company and team activities: You are invited to many activities - all-hands, happy-hour, sports, clubs, and after-work events that build connections beyond the office","Why GoTymeX?
🌏
Global Impact
- Be part of a team reshaping financial access across multiple countries
💡
Bold & Ambitious
- We tackle real problems at scale and give you the space to think big
🌱
Growth-First
- Your learning is built into how we work, not an afterthought
🤝
People-Centered
- You'll be supported by mentors who want to see you succeed
⚡
Move Fast, Build Well
- Work with modern tech and agile teams that move with purpose
and many other cool benefits:
Allowance: 6,000,000 VND per month (gross)
Meal allowance: 730,000 VND per month
Free motorbike parking
Insurance: Social insurance as required by Vietnamese labor law, plus premium healthcare for you and your family - no seniority requirement.
Annual leave: 15 days of paid leave per year (pro-rated), supporting a healthy work-life balance
Training programs: Keep learning and growing with access to training and development programs
Many cool company and team activities: You are invited to many activities - all-hands, happy-hour,...",linkedin
[CỦ CHI - HCM] IT SUPPORT,CMC Technology & Solution (CMC TS),,"Tân Thuan Đông, Ho Chi Minh City, Vietnam",,,,2.0,"['Windows Server', 'Active Directory']",Full-time,Not Applicable,2026-04-22,,"[Củ Chi - HCM] IT SUPPORT
Mô Tả Công Việc
Xử lý sự cố máy tính và phần cứng thiết bị liên quan đến người dùng (End-user)
Quản trị hệ thống Mail Server công ty; Windows Server; File Server
Hỗ trợ các tác vụ trên Domain Controller
Sử dụng, thao tác thành thạo các lỗi liên quan phần mềm văn phòng MS Office 365
Yêu Cầu
Tốt nghiệp Cao đẳng, Đại học chuyên ngành CNTT
Có kinh nghiệm từ 2 năm tại vị trí tương đương
Có kinh nghiệm về Active Directory, Office 365, Ticket system
Có chứng chỉ CCNA và MCSA (hoặc các chứng chỉ tương đương) là một lợi thế
Có kiến thức nền, kinh nghiệm làm việc liên quan đến IT System
Khả năng giao tiếp tiếng Anh cơ bản
Ưu tiên ứng viên đang ở khu vực gần Củ Chi
Thu Nhập
Mức lương cạnh tranh + phụ cấp dự án (phụ cấp ca làm việc, chế độ nghỉ bù).
Tổng thu nhập lên tới 13 tháng lương/năm.
Gói phúc lợi tiền mặt 9 triệu/năm vào các dịp Lễ, Tết, Sinh nhật Tập đoàn...
Xét tăng lương theo năng lực và kết quả công việc định kỳ 1 lần/năm, hoặc tăng lương đột xuất theo hiệu quả công việc.
Chế Độ Đãi Ngộ
Đóng BHXH đầy đủ và BH sức khỏe CMC Care ngay khi ký Hợp đồng chính thức.
Nghỉ phép: 12 ngày/ năm + 1 ngày nghỉ hưởng lương vào dịp sinh nhật bản thân.
Được tham gia các chương trình đào tạo chuyên môn, nghiệp vụ từ cơ bản đến nâng cao.
Được trang bị laptop/thiết bị công nghệ trong quá trình làm việc.
Tham gia Team building và các hoạt động văn hóa đa dạng.
Được vinh danh các giải thưởng năm của Tập đoàn CMC, CMC TS và khen thưởng trên các thành tích xuất sắc (dự án, kinh doanh, quản trị).
Nộp đơn ứng tuyển công việc này
Họ & tên bạn *
Địa chỉ email *
Số điện thoại *
Thông tin thêm
CV của bạn *
Click để chọn & tải lên CV của bạn
Mã bảo mật *
Nộp đơn ứng tuyển",,linkedin
[CỦ CHI - HCM] IT SUPPORT,CMC Technology & Solution (CMC TS),,"Tân Thuan Đông, Ho Chi Minh City, Vietnam",,,,2.0,"['Windows Server', 'Active Directory']",Full-time,Not Applicable,2026-04-22,,"[Củ Chi - HCM] IT SUPPORT
Mô Tả Công Việc
Xử lý sự cố máy tính và phần cứng thiết bị liên quan đến người dùng (End-user)
Quản trị hệ thống Mail Server công ty; Windows Server; File Server
Hỗ trợ các tác vụ trên Domain Controller
Sử dụng, thao tác thành thạo các lỗi liên quan phần mềm văn phòng MS Office 365
Yêu Cầu
Tốt nghiệp Cao đẳng, Đại học chuyên ngành CNTT
Có kinh nghiệm từ 2 năm tại vị trí tương đương
Có kinh nghiệm về Active Directory, Office 365, Ticket system
Có chứng chỉ CCNA và MCSA (hoặc các chứng chỉ tương đương) là một lợi thế
Có kiến thức nền, kinh nghiệm làm việc liên quan đến IT System
Khả năng giao tiếp tiếng Anh cơ bản
Ưu tiên ứng viên đang ở khu vực gần Củ Chi
Thu Nhập
Mức lương cạnh tranh + phụ cấp dự án (phụ cấp ca làm việc, chế độ nghỉ bù).
Tổng thu nhập lên tới 13 tháng lương/năm.
Gói phúc lợi tiền mặt 9 triệu/năm vào các dịp Lễ, Tết, Sinh nhật Tập đoàn...
Xét tăng lương theo năng lực và kết quả công việc định kỳ 1 lần/năm, hoặc tăng lương đột xuất theo hiệu quả công việc.
Chế Độ Đãi Ngộ
Đóng BHXH đầy đủ và BH sức khỏe CMC Care ngay khi ký Hợp đồng chính thức.
Nghỉ phép: 12 ngày/ năm + 1 ngày nghỉ hưởng lương vào dịp sinh nhật bản thân.
Được tham gia các chương trình đào tạo chuyên môn, nghiệp vụ từ cơ bản đến nâng cao.
Được trang bị laptop/thiết bị công nghệ trong quá trình làm việc.
Tham gia Team building và các hoạt động văn hóa đa dạng.
Được vinh danh các giải thưởng năm của Tập đoàn CMC, CMC TS và khen thưởng trên các thành tích xuất sắc (dự án, kinh doanh, quản trị).
Nộp đơn ứng tuyển công việc này
Họ & tên bạn *
Địa chỉ email *
Số điện thoại *
Thông tin thêm
CV của bạn *
Click để chọn & tải lên CV của bạn
Mã bảo mật *
Nộp đơn ứng tuyển",,linkedin
IT Engineer,CNK Consulting Vietnam,,"Bac Giang, Bac Giang, Vietnam",17500000.0,25000000.0,VND,2.0,"['Java', 'SQL', 'Windows Server', 'Firewall', 'VPN']",Full-time,Not Applicable,2026-02-21,,"Job Description
Vị trí: Kỹ sư IT
Mức lương: 700-1000 USD
Địa điểm: Bắc Giang
Mô Tả Công Việc
Duy trì và quản lý hệ thống mạng CNTT của công ty.
Quản lý máy chủ và các thiết bị CNTT khác, bao gồm bảo trì hệ thống, sao lưu, nâng cấp và thiết lập ứng dụng mới.
Cấu hình thiết bị mạng, hệ điều hành, cơ sở dữ liệu và máy chủ của công ty.
Đảm bảo an toàn hệ thống bằng cách quản lý phần mềm diệt vi-rút, nâng cấp hệ điều hành và thực hiện các biện pháp bảo mật.
Tối ưu hóa tài nguyên để đáp ứng hiệu quả các yêu cầu kinh doanh.
Hướng dẫn và đào tạo người dùng về phần cứng và phần mềm.
Đề xuất cải tiến chương trình và quy trình để đơn giản hóa hoặc nâng cao hiệu suất hoạt động.
Phát triển ứng dụng (Java hoặc C#) theo yêu cầu của người dùng.
Quản lý và duy trì cơ sở dữ liệu.
Yêu Cầu
Tốt nghiệp đại học chuyên ngành liên quan.
Hơn 2 năm kinh nghiệm làm việc trong lĩnh vực CNTT, đặc biệt trong bộ phận hỗ trợ CNTT, ưu tiên ứng viên có kinh nghiệm tại công ty đa quốc gia.
Thành thạo tiếng Trung giao tiếp.
Am hiểu về MS Windows Server 2008, AD, DNS, DHCP, IIS, FTP, VPN, Exchange Server, SQL, Firewall, Router.
Có kinh nghiệm quản lý hệ thống thông tin (IS) và có khả năng cung cấp giải pháp tổng thể.
Thành thạo các kỹ thuật bảo mật mạng và có thể triển khai giải pháp mạng toàn diện.
Có kinh nghiệm thiết lập, cấu hình, sao lưu và khôi phục SQL Server.
Ưu tiên ứng viên có kinh nghiệm phát triển Java hoặc C#.
Sẵn sàng làm việc theo ca nếu có yêu cầu.
Chế Độ Công Việc
Thời gian làm việc: Thứ 2- Thứ 6 (8:00 AM 5:00 PM)
13 tháng lương+ thưởng theo doanh thu
BHXH đóng full lương, 12 ngày nghỉ phép/ năm
Required Skills
SQL Server FTP Windows Server C# Windows Java SQL",,linkedin
Nhân viên IT - Quận 12,Công Ty TNHH Thiết Bị Minh Tâm,,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",,,,,[],Full-time,Not Applicable,2026-03-23,,"Mô tả công việc
Quản lý và xử lý toàn bộ hệ thống Công Nghệ Thông Tin (máy vi tính, máy in, mạng, hệ thống camera, điện thoại, fax,…) tại công ty.
Cài đặt, sửa chữa, bảo trì hệ thống máy tính, hệ thống mạng.
Quản lý các hệ thống server, triển khai thực hiện các công việc kỹ thuật liên quan.
Quản lý hệ thống thông tin nội bộ: Dữ liệu, email, web nội bộ, phần mềm, internet, điện thoại, hệ thống có tích hợp thiết bị …
Phối hợp nghiên cứu xây dựng các phần mềm mới góp phần cho sự phát triển của công ty
Bảo mật dữ liệu cũng như hệ thống Công Nghệ Thông Tin.
Giao nhận, kiểm tra thiết bị Công Nghệ Thông Tin của công ty
Thực hiện các công việc theo chỉ đạo của trưởng phòng và Ban Giám Đốc
Cao đẳng",,linkedin
IT Manager (Hanoi),CNK Consulting Vietnam,,"Hanoi, Hanoi, Vietnam",,,,7.0,"['Security', 'Cybersecurity', 'ERP', 'Project Management']",Full-time,Not Applicable,2026-05-15,,"Job Description
Position Summary
The IT Manager is responsible for managing the company's IT infrastructure, systems, and digital transformation initiatives.
Key Responsibilities
Manage IT systems including hospital systems, ERP, and other internal platforms.
Ensure system stability, cybersecurity, and data protection.
Lead the IT team and manage daily IT operations.
Coordinate with vendors and headquarters on system implementation.
Manage IT infrastructure and technology upgrades.
Control IT budgets and ensure efficient resource utilization.
Requirements
Bachelors degree in Information Technology, Computer Science, or related field.
Minimum 7 years of IT experience with at least 3 years in a managerial role.
Experience managing enterprise systems.
Strong leadership and project management skills.
Good English communication skills.
Benefits
Competitive salary package.
Professional working environment.
Opportunities for technology innovation.
Contact: hang@cnk-consulting.com.vn (Ms. Lia Thu Hang)
﻿﻿
Note: ﻿We appreciate all applications; however, only shortlisted candidates will be contacted","Competitive salary package.
Professional working environment.
Opportunities for technology innovation.
Contact: hang@cnk-consulting.com.vn (Ms. Lia Thu Hang)
﻿﻿
Note: ﻿We appreciate all applications; however, only shortlisted candidates will be contacted",linkedin
Technical Manager (Technical Leader) (IT & Digital transformation),The Value Maximizer,,"Ho Chi Minh City, Vietnam",,,,6.0,"['AI', 'API']",Full-time,Mid-Senior level,2026-03-23,,"On-site - Full time
Ho Chi Minh City, Vietnam
Tổng quan công ty: Công ty đang mở rộng team IT nội bộ nhằm đáp ứng nhu cầu số hóa toàn diện hoạt động quản lý, vận hành và kinh doanh. Chúng tôi tìm kiếm những ứng viên có tư duy hệ thống, tinh thần chủ động và mong muốn xây dựng các sản phẩm công nghệ có giá trị thực tiễn.
Mô tả công việc:
Dẫn dắt và quản lý team IT, chịu trách nhiệm cho dự án công nghệ tại công ty
Làm việc trực tiếp với Ban lãnh đạo và các phòng ban để phân tích nhu cầu business, xác định mục tiêu, phạm vi dự án
Lập kế hoạch triển khai dự án bao gồm: scope, timeline, ngân sách, nhân sự và quản lý rủi ro
Phối hợp với các nhân sự phòng ban, team IT để xây dựng và phát triển xuyên suốt vòng đời dự án
Theo dõi tiến độ, đảm bảo chất lượng đầu ra và báo cáo định kỳ cho Ban Giám đốc
Requirements
Yêu cầu công việc:
Tối thiểu 4-6 năm kinh nghiệm ở vị trí Technical Manager/Technical Leader trong lĩnh vực IT
Có kinh nghiệm triển khai hệ thống nội bộ, platform doanh nghiệp, số hóa hoạt động vận hành của doanh nghiệp
Kỹ năng giao tiếp tốt, quản lý stakeholder hiệu quả, tư duy business và giải quyết vấn đề
Có khả năng làm việc chặt chẽ với cả business team và technical team
Có kinh nghiệm làm việc với các GenAI models/API (ví dụ: OpenAI API, Claude API, Gemini, hoặc các LLM tương đương), hiểu cách ứng dụng GenAI vào sản phẩm và quy trình doanh nghiệp
Ưu tiên ứng viên có kinh nghiệm trong chuyển đổi số, dữ liệu và AI
Benefits
Phúc lợi, chế độ:
Tham gia các dự án chiến lược, có ảnh hưởng trực tiếp đến hoạt động và tăng trưởng của công ty
Môi trường làm việc linh hoạt, được trao quyền, chủ động trong quyết định và định hướng kỹ thuật
Chế độ lương thưởng, phúc lợi theo chính sách công ty","Phúc lợi, chế độ:
Tham gia các dự án chiến lược, có ảnh hưởng trực tiếp đến hoạt động và tăng trưởng của công ty
Môi trường làm việc linh hoạt, được trao quyền, chủ động trong quyết định và định hướng kỹ thuật
Chế độ lương thưởng, phúc lợi theo chính sách công ty",linkedin
