job_title,company_name,company_size,location,salary_min,salary_max,salary_currency,experience_required,skills,job_type,job_level,posted_date,deadline,job_description,benefits,source
IT Operations Helpdesk Administrator,Telnyx,,"Ho Chi Minh City, Vietnam",,,,,"['Python', 'Scala', 'Perl', 'React', 'Linux', 'Windows Server', 'Jira', 'Slack', 'Active Directory', 'Networking', 'Firewall', 'Security', 'Cybersecurity']",Full-time,Associate,2026-05-19,,"About Telnyx
Telnyx is an industry leader that's not just imagining the future of global connectivity—we're building it. From architecting and amplifying the reach of a
private, global, multi-cloud IP network
, to bringing
hyperlocal edge
technology right to your fingertips through intuitive APIs, we're shaping a new era of seamless interconnection between people, devices, and applications.
We're driven by a desire to transform and modernize what's antiquated, automate the manual, and solve real-world problems through innovative connectivity solutions. As a testament to our success, we're proud to stand as a financially stable and profitable company. Our robust profitability allows us not only to invest in pioneering technologies but also to foster an environment of continuous learning and growth for our team.
Our collective vision is a world where borderless connectivity fuels limitless innovation. By joining us, you can be part of laying the foundations for this interconnected future. We're currently seeking passionate individuals who are excited about the opportunity to contribute to an industry-shaping company while growing their own skills and careers.
We’re building a small remote IT Operations team in Vietnam to provide helpdesk and operational support for a globally distributed company. We’re currently hiring two IT Operations Helpdesk Administrators to support our employees across multiple regions and time zones.
This role follows a standard Monday–Friday schedule aligned with Sydney business hours, initially operating from 06:00–14:00 ICT (Vietnam time)
. As the team evolves, working hours may be adjusted to better support business needs and global coverage. In addition to weekday responsibilities,
team members will participate in a rotating weekend on-call schedule
to help provide coverage for critical issues.
These are hands-on roles splitting between reactive helpdesk support and proactive project work. During quieter periods you’ll have space for system improvements, maintenance, and new solutions.
What You’ll Do
First responder for employee IT support via helpdesk tickets, chat, and other channels.
Troubleshoot issues across Windows, macOS, and Linux environments.
Manage user accounts, access, and permissions through Okta, Active Directory, and Google Workspace.
Administer SaaS platforms including CrowdStrike, Jira, Slack, and others.
Handle zero-touch workstation deployment and remote endpoint management.
Monitor systems and security tooling for alerts or events requiring escalation.
Maintain support documentation and runbooks.
Coordinate with vendors on hardware procurement, returns, and repairs.
Take on project work — system improvements, automation, and new solutions during downtime.
You May Be a Good Fit If You Have
Strong English proficiency, written and verbal. You’ll communicate with employees across multiple timezones via chat, tickets, and video calls.
Experience in helpdesk, desktop support, or IT operations covering Windows, macOS, and Linux.
Working familiarity with identity and access management — Okta, Active Directory, or similar.
Comfort administering cloud-based platforms (Google Workspace, Jira, Slack, etc.).
Familiarity with Linux servers and/or Windows Server environments.
Some scripting ability (Bash, Python, or similar) or willingness to develop it.
Basic understanding of cybersecurity principles — hands-on experience is a plus.
Personal curiosity about technology — home labs, side projects, automation experiments, anything that shows you tinker and learn on your own.
Bonus
SSO and provisioning protocols (SAML 2.0, SCIM).
Endpoint management and zero-touch deployment tools.
Networking fundamentals, VPNs, and firewall/routing concepts.
A/V and telecom systems.
Authorization and privilege management (LDAP/AD binding, least-privilege access).
Work Style
Independent on weekends with escalation paths for critical issues.
Weekday shifts overlap with the broader IT and security team for collaboration and handoffs.
We value self-motivation, clear communication, and a genuine desire to grow your skills and step outside your comfort zone.",,linkedin
IT Local Support,Bouygues Construction IT Vietnam,,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",,,,,"['Rust', 'Agile', 'Active Directory', 'VPN']",Full-time,Mid-Senior level,2026-05-19,,"Bouygues Construction IT Vietnam is a part of Bouygues Construction IT, a trusted partner for the business lines which provides competitiveness of the Bouygues Construction Group and promotes its digital transformation.
As an IT Local Support, you will be the first point of contact for end users, providing hands-on technical support and ensuring the reliability of local IT systems and infrastructure. Working closely with global IT teams in Vietnam and Morocco, you will manage daily operations, troubleshoot issues, and maintain hardware, software, and network stability in line with the company’s IT standards.
Your Main Responsibilities Will Be
Provide Level 1–2 system and application support to end users.
Perform local system administration (server/network) at Level 1–2.
Troubleshoot and resolve hardware issues.
Ensure the smooth operation of computers, mobile devices, network equipment, and printers, as well as end-users’ requirements in lie with user’s requirements and company policies.
Support internal & external meetings, including video conferencing, MS Teams Meeting, and presentation.
Manage IT hardware inventory and coordinate maintenance.
Monitor backups and network infrastructure to ensure system reliability.
Mandatory
OUR REQUIREMENTS:
Solid understanding of system and network administration, with 3 years of hands-on experience.
Proven expertise in managing and troubleshooting network devices (switches, routers, LAN, VPN), with the ability to identify and isolate issues at the device, port, or protocol level.
Proficient in Microsoft environments, including Office 365, Active Directory, Outlook, Windows 10, SCCM, and Intune.
Fluent in English; proficiency in French is a strong plus.
General Skills
Strong communication skills; friendly and service-oriented attitude.
Organized, methodical, and detail-focused.
Team player with the ability to work independently.
Committed to quality, reliability, and continuous improvement.
Responsible, proactive, and customer-focused.
Our Benefits
Professional, Open-minded and Creative Environment:
International, friendly, proactive, supportive workplace.
Great teamwork with Agile mindset.
Fostering mutual respect and understanding.
Strong sharing culture to improve individual development.
Individual Development
Extensive training and in-depth knowledge sharing sessions.
Online internal learning hub with various categories in hard skills & soft skills (languages, programming language, data visualization…).
Individual empowerment.
Special Care For Employee
Work from home 2 days/ week.
Dell laptop and external monitor for your work.
100% salary on probationary period.
Up to 2-month performance bonus.
15 annual leave days + 6 sick leave days (plus 1 annual leave day for every 3-year working).
Annual health check-up and premium health insurance for employee (and your beloved children after 3-working year).
Various attractive teambuilding activities and company trip.
Sport, personal activities sponsor.","Professional, Open-minded and Creative Environment:
International, friendly, proactive, supportive workplace.
Great teamwork with Agile mindset.
Fostering mutual respect and understanding.
Strong sharing culture to improve individual development.
Individual Development
Extensive training and in-depth knowledge sharing sessions.
Online internal learning hub with various categories in hard skills & soft skills (languages, programming language, data visualization…).
Individual empowerment.
Special Care For Employee
Work from home 2 days/ week.
Dell laptop and external monitor for your work.
100% salary on probationary period.
Up to 2-month performance bonus.
15 annual leave days + 6 sick leave days (plus 1 annual leave day for every 3-year working).
Annual health check-up and premium health insurance for employee (and your beloved children after 3-working year).
Various attractive teambuilding activities and company trip.
Sport, personal activities sponsor.",linkedin
Nhân viên quản trị hệ thống,GEM Corporation,,"Hanoi, Hanoi, Vietnam",,,,,['DevOps'],Full-time,Not Applicable,2026-04-03,,"Mô tả công việc
Cài đặt, quản trị và giám sát máy chủ, ứng dụng nền tảng và thiết bị mạng
Quản trị hệ thống thông tin công ty bao gồm: account, vân tay và Email
Quản lý, cấp phát, thu hồi tài nguyên server Công ty (local, cloud)
Đóng góp ý kiến, xây dựng hệ thống thông tin và DevOps cho Công ty
Thực hiện các nhiệm vụ khác do Quản lý phân công
Cao đẳng",,linkedin
QA Engineer Intern,CoverGo | Insurtech,,"Ho Chi Minh City, Vietnam",,,,,"['Python', 'Java', 'JavaScript', 'Express', 'SQL', 'Git', 'CI/CD', 'Agile', 'Jira', 'Selenium', 'Cypress']",Internship,Not Applicable,2026-06-01,,"Top 3 Reasons To Join Us
International Environment
Working on the latest tech for the Insurtech Market Leader
Exposure to Diverse HR Functions
About Us
At CoverGo, our mission is to empower all insurance companies to make insurance 100% digital and accessible to everyone.
We are a leading global no-code insurance platform for health, life, and P&C
We're the winner of the Insurtech of the Year in all of Asia and other awards globally
We work with insurance enterprise clients such as AXA, Bupa, MSIG, Dai-ichi, Bank of China Group Insurance, and many more
We're an international, diverse team of over 120 people with 30 nationalities and team members working remotely from all over the world
We are fully funded and backed by reputable VC funds and strategic institutional investors
We have a global presence in Asia, EMEA and the Americas
We've grown our annualized revenue by over 30x since January 2021
We're constantly working towards making CoverGo a workplace that you love coming to. We deeply believe that bringing together a diversity of thoughts, expressions, and perspectives is key to building the best culture for equally diverse communities all over the world
About The Role
We are looking for a motivated and enthusiastic QA Engineer Intern to join our engineering team. This is a fantastic opportunity for students or recent graduates to gain hands-on experience in software testing while working on an internal tool that tracks and presents delivery metrics from Jira and other corporate platforms.
In this role, you will be involved in verifying both backend and frontend functionalities, ensuring the reliability of real internal systems and cross-functional data. Working closely with our engineering team, you will gain practical exposure to real-world software testing lifecycles and development workflows while growing in a supportive and collaborative environment.
What You Will Do
Perform automated testing on new technologies and features to ensure their reliability and functionality
Identify and report defects in applications, contributing to product quality improvement
Collaborate with Business Analysts and other stakeholders to understand feature implementations and project requirements
Write and execute test scenarios to ensure comprehensive coverage
Support the enhancement and maintenance of existing test frameworks
Investigate and assist in determining the root cause of bugs
Contribute to test plans for projects and features, ensuring a structured testing approach
Assist in creating tailored test frameworks for projects that can be reasonably automated
Manage and triage reported defects, collaborating with developers to resolve issues
Continuously support improvements in the testing infrastructure for better reliability
Stay informed on features delivered by other teams to understand possible system interactions
Provide code updates and utilities to support the testing process when necessary
What We Need
Currently a 3rd or 4th-year student in Computer Science, Information Technology, or a related field, or a recent graduate
Familiar with the Software Testing Life Cycle (STLC) and Agile methodologies
Fluent in English (written and verbal) for clear collaboration and reporting
Strong analytical, problem-solving, and detail-oriented mindset
Practical exposure to programming languages (e.g., JavaScript, Python, Java)
Familiarity with automation testing frameworks like Selenium, Cypress, or Postman
Basic knowledge of Git, CI/CD workflows, or SQL databases
Strong mathematical aptitude or prior experience in programming contests
Strong attention to detail with logical thinking and problem-solving skills
Proactive, self-motivated, and eager to learn
Ability to work independently as well as collaboratively within a team
Must be based in Ho Chi Minh City, Vietnam
Why You'll Love Working Here
Hybrid Setup
International Environment
Professional Development Opportunities
Company activities and events
CoverGo Company
By submitting your application, you confirm that you have read, understood, and accepted the content of CoverGo's and you consent to the processing of your data as part of this application.",,linkedin
Computer Systems Analyst | Remote,Crossing Hurdles,,Vietnam,66.0,129.0,USD,,['SQL'],Contract,Associate,2026-05-26,,"Position:
Computer Systems Analyst
Type:
Contract
Compensation:
$66 - $129/hour
Location:
Remote
Commitment:
10-40 hrs/week
Role Responsibilities
Analyze and design system architecture to support evolving business needs, focusing on ERP systems such as GSAP, Oracle, and Dynamics.
Develop and maintain comprehensive technical documentation, ensuring clarity and compliance with data privacy standards.
Collaborate cross-functionally with stakeholders and subject matter experts to gather requirements and drive workflow optimization.
Lead and execute system integration initiatives, ensuring seamless interoperability and robust data flow across platforms.
Conduct rigorous system testing and user acceptance testing (UAT) to validate system performance and user requirements.
Proactively identify and resolve technical challenges, leveraging strong problem-solving skills and industry best practices.
Requirements
Have a minimum of of experience as a Computer Systems Analyst or in a similar role within complex enterprise environments.
Demonstrate a proven ability to create detailed technical documentation and manage sensitive data with strict adherence to privacy regulations.
Possess expertise in ERP systems (GSAP, Oracle, Dynamics) and hands-on experience with SQL Developer for data analysis and integration.
Have a demonstrated success in workflow optimization and process improvement initiatives.
Exhibit exceptional attention to detail, intellectual curiosity, and a proactive approach to problem-solving.
Application Process
Easy Apply on LinkedIn
Check email for next steps
Participate in resume evaluation & interview stage",,linkedin
Technical Support Engineer,HYXI,,Vietnam,,,,,[],Full-time,Mid-Senior level,2026-05-12,,"Responsibilities
Responsible for the debugging guidance of the corresponding regional products, organizing technical training, maintenance and upgrading work (including inverters, data collectors, and management systems);
Carry out product technology and solution work such as photovoltaic inverters; responsible for the drafting and review of technical agreements, the provision of project technical information, and the drafting and review of technical bids;
Collect and study the medium- and long-term needs of customers for products, provide demand input for the company's product planning and development, and participate in the process review of photovoltaic inverter product development and iteration;
Responsible for the market docking, intelligence information collection and analysis of photovoltaic inverter products, and responsible for market demand customer technical support and answering questions;
Other tasks assigned by superiors.
Qualifications
2+ years' of technical support experience in solar industry
Customer service oriented
Strong written and verbal and troubleshooting skills",,linkedin
Data Center Technician - Vietnam - Ho Chi Minh - On-site,Reboot Monkey,,"Xã Thái Mỹ, Ho Chi Minh City, Vietnam",,,,,[],Full-time,Entry level,2026-04-03,,"About The Role
We are seeking an experienced
Data Center Technician
for freelance/contract work in
Ho Chi Minh, Vietnam
. This is an on-site position supporting mission-critical infrastructure at premier data center facilities.
Compensation
₫200000-280000/hr
(VND hourly)
Rates vary based on experience level and project complexity. Emergency and after-hours work may qualify for premium rates.
Engagement Type
Contract/Freelance basis
Flexible scheduling available
Project-based or ongoing support
Remote hands and smart hands services
Key Responsibilities
Perform hardware installations, decommissions, and migrations
Execute structured cabling (copper and fiber optic)
Conduct server racking, stacking, and labeling
Perform cross-connects and patch panel work
Troubleshoot connectivity and hardware issues
Document all work with photos and detailed notes
Coordinate with remote NOC and client teams
2+ years data center or IT infrastructure experience
Strong cabling skills (Cat5e/6/6a, single-mode/multi-mode fiber)
Experience with server hardware (Dell, HP, Supermicro)
Ability to lift 50+ lbs and work in raised floor environments
Own transportation and ability to work on-site
Professional communication skills in English
Data center certifications (CDCP, CDCS, or similar) - preferred
Network certifications (CCNA, CompTIA Network+) - preferred
Experience with DCIM and ticketing systems - preferred
Familiarity with major colocation providers - preferred
Standard tools: screwdrivers, cable testers, label makers, fiber inspection equipment",,linkedin
IT Internal Collaboration Intern,GoTymeX,,"Ho Chi Minh City, Vietnam",,,,,"['Agile', 'AI', 'Jira', 'Confluence', 'ITIL', 'ITSM']",Full-time,Internship,2026-05-12,,"About The Role
Are you curious about how technology keeps multiple digital banks running smoothly? We're looking for a motivated ITSM Engineer Intern to join GoTyme's IT team. Whether you're a fresh graduate or exploring a new career path in tech, this is your chance to build real skills in IT Service Management using the Atlassian Ecosystem — from day one.
What You'll Do
Help configure and improve ITSM workflows in Jira Service Management and Confluence
Support the team in managing incident, problem, change, and service requests
Assist in building and maintaining the IT knowledge base and service catalog
Collaborate with engineers and operations teams to document and streamline processes
Learn and explore new features of the Atlassian platform under mentorship
Explore how AI tools (like virtual agents and smart triage) are being used to make ITSM faster and smarter — and help us apply them
YOUR GROWTH PATH
ITSM isn't just a role — it's a career with real staying power. The skills you build here travel with you. Jira Service Management is used by over 300,000 organisations worldwide. ITIL, the global standard for IT service management, is recognised in 180+ countries. Whether you end up in fintech, enterprise tech, consulting, or beyond — what you learn here opens doors.
Your certification roadmap starts on day one:
ITIL 4 Foundation — the universal entry credential for IT careers (exam fee covered)
Atlassian Certified: Jira Service Management — proof of hands-on platform expertise (exam fee covered)
From there: ITIL Specialist, Strategic Leader, and beyond — a clear path to senior, architect, and management roles
You'll leave this internship with a real project portfolio, recognised certifications, and a professional identity in one of the most in-demand fields in tech.
Requirements
WHAT WE'RE LOOKING FOR
Must-have:
Curiosity & eagerness to learn
Basic IT knowledge
Good communication skills
Problem-solving mindset
Comfortable with English
Nice-to-have:
Familiar with Jira or Confluence
Exposure to ITIL concepts
Any IT-related major
Experience in support / helpdesk
Curiosity about AI tools — whether you've used ChatGPT to solve a problem, automated something with a simple script, or just find yourself reading about how AI is changing the way we work
Benefits
Why GoTymeX?
🌏
Global Impact
- Be part of a team reshaping financial access across multiple countries
💡
Bold & Ambitious
- We tackle real problems at scale and give you the space to think big
🌱
Growth-First
- Your learning is built into how we work, not an afterthought
🤝
People-Centered
- You'll be supported by mentors who want to see you succeed
⚡
Move Fast, Build Well
- Work with modern tech and agile teams that move with purpose
and many other cool benefits:
Allowance: 6,000,000 VND per month (gross)
Meal allowance: 730,000 VND per month
Free motorbike parking
Insurance: Social insurance as required by Vietnamese labor law, plus premium healthcare for you and your family - no seniority requirement.
Annual leave: 15 days of paid leave per year (pro-rated), supporting a healthy work-life balance
Training programs: Keep learning and growing with access to training and development programs
Many cool company and team activities: You are invited to many activities - all-hands, happy-hour, sports, clubs, and after-work events that build connections beyond the office","Why GoTymeX?
🌏
Global Impact
- Be part of a team reshaping financial access across multiple countries
💡
Bold & Ambitious
- We tackle real problems at scale and give you the space to think big
🌱
Growth-First
- Your learning is built into how we work, not an afterthought
🤝
People-Centered
- You'll be supported by mentors who want to see you succeed
⚡
Move Fast, Build Well
- Work with modern tech and agile teams that move with purpose
and many other cool benefits:
Allowance: 6,000,000 VND per month (gross)
Meal allowance: 730,000 VND per month
Free motorbike parking
Insurance: Social insurance as required by Vietnamese labor law, plus premium healthcare for you and your family - no seniority requirement.
Annual leave: 15 days of paid leave per year (pro-rated), supporting a healthy work-life balance
Training programs: Keep learning and growing with access to training and development programs
Many cool company and team activities: You are invited to many activities - all-hands, happy-hour,...",linkedin
Junior Developer (Javascript & HTML),SOCOTEC,,"Đình Ba, Hanoi, Vietnam",,,,,"['Java', 'JavaScript', 'SQL']",Full-time,Executive,2026-05-30,,"Description Du Poste
Company Description
SOCOTEC Vietnam is a technical support platform for the SOCOTEC Group providing expert services on a range of projects in testing, inspection and certification (TIC) in the construction and infrastructure sectors. Around the globe, more than 15,000 experts in 26 countries across 5 continents deliver professional services in construction, buildings & real estate, infrastructures, environment & safety and certification.
We are currently expanding our IT& SOFTWARE SERVICES and are looking for a Junior Software Developer to join our growing team and help deliver high-quality projects to our clients.
Job Description
Design and develop custom worksheets, reports, and workflows using JavaScript and XML, with guidance from the Team.
Troubleshoot and resolve technical issues in applications, including configuration and deployment support.
Collaborate with cross-functional teams to translate business needs into data-driven solutions.
Learn and adapt to SpectraQEST and other enterprise systems (training provided).
Contribute to projects that integrate with wider infrastructure (networks, OS, etc.)
Receive mentorship to expand your skills in database design, SQL scripting, and future full stack development.
Qualifications
Degree in Computer Science, IT, or related field or equivalent hands-on experience (e.g., coding bootcamps, personal projects).
1+ years of hands-on experience with JavaScript and XML
Basic understanding of SQL (querying, data extraction) and relational databases
Strong logical reasoning and ability to translate requirements into functional code.
Exposure to backend development or data-driven applications is an advantage
Familiarity with network/infrastructure basics (OS, APIs, etc.) is an advantage
Eagerness to learn enterprise systems like SpectraQEST (no prior experience needed)
Problem-solving mindset with a focus on teamwork and collaboration.
Ability to work independently on tasks while staying aligned with team goals.
Additional Information
Attractive salary and bonus with annual revision
Compulsory insurance pay as gross monthly salary
42 hours per week (30 minute early finish every Friday), flexible working hours options
15 annual leave days (Women) & 13 annual leave days (Men) - increasing with length of service & seniority, 15 working from home days each year
Team-building activities, Sport Clubs
Cooperation with colleagues around the world in a leading global group
Strong team spirit in an entrepreneurial environment of a growing company
People values, social responsibility, and sustainability.
Opportunities for self-development and career advancement
Internal training courses (technical, foreign language, soft skills)",,linkedin
SOC Tier 1,Life at Viettel Cyber Security,,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",,,,1.0,"['Java', 'JavaScript', 'PHP', 'Jenkins', 'REST', 'AI', 'Excel', 'Security', 'Cybersecurity']",Full-time,Not Applicable,2026-05-03,,"POSTED AT 19/04/2025 19:25:22
SOC Tier 1
Department
Trung tâm Giám sát và Phản ứng trên không gian mạng (S.O.C)
Location
Hanoi, Ho Chi Minh City
Employment type
Full-time
Work experience
Junior
End date
Application until 31/12/2026
Security
Overview
Viettel Cyber Security One Member Limited Liability Company (VCS) focuses on the implementation, research, and in-depth development of information security products and solutions, while also providing cybersecurity (CS) products and services to large domestic and international organizations and enterprises.
Some Notable Achievements Of VCS
The Champion of Pwn2Own 2023 & 2024. Previously, VCS consistently ranked in the Top Five positions at Pwn2Own Tokyo 2020, Vancouver 2021, and Toronto 2022.
In addition to Pwn2Own, VCS has consistently made its mark and topped numerous prestigious cybersecurity attack rankings and competitions worldwide, including those held by Microsoft, Bugcrowd, Google, Oracle, and others.
VCS has exploited over 400 Zero-day security vulnerabilities on major platforms and systems of Microsoft, Oracle, Jenkins, and others.
Received 11 awards at the Cybersecurity Excellence Awards 2023, surpassing more than 800 nominations from leading global cybersecurity solution providers.
Global InfoSec Awards 2023 (Cyber Defense Magazine)
IT World Awards 2023: https://globeeawards.com/technology/winners/
Viettel Cyber Security excelled in achieving the Gold award in the Best Cyber Security Company in Asia category for 2023.
07 Gold awards for products: Network Security Monitoring Solution (VCS-CyM), Abnormal Behavior Analysis Solution (VCS-KIAN), Network Security Orchestration, Automation and Response Solution (VCS-CyCir), Endpoint Anomaly Detection Solution (VCS-aJiant), Secure Remote Working Solution for Enterprises (VCS M-Suite); Cyber Threat Intelligence Solution (VCS-Threat Intelligence); Network Security Vulnerability Management and Control Solution (VCS-V2S).
03 Gold award for services: Managed Security Services (MSS), Penetration Testing Service (Pentest), IoT Security Assessment Service.
About Security Operation Center is responsible for monitoring and handling information security issues to detect, analyze, respond to, prevent, and investigate security incidents, ensuring cybersecurity for an organization. The SOC currently manages and provides services to nearly 100 clients, including government ministries and agencies, and multi-industry organizations and enterprises both domestically and internationally.
Responsibilities
Job Description:
– Monitor and detect attacks, intrusion incidents, and malware
– Investigate, handle, and respond quickly to cybersecurity incidents
– Monitor security systems provided to customers or internal systems, ensuring continuous monitoring coverage. Each Tier 1 analyst is responsible for 5 shifts per week, each shift lasting 8 hours
Qualifications
Educational Background:
– Bachelor’s degree in: Information Security; Information Technology, Computer Science, Mathematics-Informatics…
– English proficiency equivalent to TOEIC 650 or higher
Requirements/Competencies:
– At least 1 year of experience in SOC Monitoring
– Basic programming skills in one of the following languages: C/C++, C#, PHP, Java, etc
– Basic knowledge of cybersecurity & network attack methods (possessing CEH, Security+ certification or equivalent assessment)
– Proficient in using product portals within the SOC solution ecosystem (SIEM, SOAR, EDR, NSM, Email Security, WAF, Cloudrity)
– Priority given to candidates with CEH, OSCP certifications
Skills:
– Good teamwork skills and ability to work well under pressure
– Information seeking skills
– Compliance with discipline, punctuality, and level of commitment
Benefits & perks
Competitive annual total income package
Opportunity to work with diverse domestic and international clients
Annual salary review in March
MIC health and personal accident insurance (coverage up to 600 million VND/year)
Annual health check-up
Awards recognizing performance and timely outstanding contributions
100% sponsorship for in-depth international professional certification based on position (in case of unsuccessful attempt, don’t worry, VCS will support 50% of the exam fee), special bonuses for employees achieving international professional certifications
Continuous investment in the latest and most up-to-date learning materials in the field of Information Security from leading global vendors and institutes
100% of employees are provided with an Udemy eLearning account – learn anytime, anywhere
Free participation in professional knowledge sharing programs and seminars from leading domestic and international speakers
Working in a Grade A office – Landmark 72 building with a green space complex and a private area for gym and entertainment (billiards, PES, café, reading, Pingpong)
30-minute relaxation daily with Happy hours (4:00 PM – 4:30 PM)
Sports activities: Football, Billiards, Poker, PES clubs, etc
12 days of annual leave according to Labor Law and 3 days of company vacation, traditional holiday on 22/12
Personal birthday celebrations: Gifts and birthday cake from the Company
Participation in company events: Quarterly team building activities, monthly birthday celebrations, Year End Party, vacations, International Women’s Day (March 8th), Vietnamese Women’s Day (October 20th) (female employees recieve ½ day off), Viettel Group birthday on June 1st, etc
APPLICATION FORM
APPLY THIS JOB
Please enable JavaScript in your browser to complete this form.
Please enable JavaScript in your browser to complete this form.
Full name *
Email *
Phone number *
LinkedIn/GitHub
Portfolio
Send form *
Website / URL *
Agree to Personal Data Protection Policy
In accordance with the provisions of the Law on Protection of Personal Data No. 91/2025/QH15 dated June 26, 2025, by checking the boxes below, the Candidate confirms that they have read, understood, and agree to allow Viettel Cyber Security One Member Limited Liability Company (VCS) to process their personal data for each specific purpose stated below. If the Candidate does not agree, we regret that we cannot process the application. The Candidate may withdraw their consent at any time through Customer Service channels, including the hotline +84 382 360 360 or email vcs.care@viettel.com.vn.
Acceptance of the purposes for processing the Candidate's personal data and our Statement on Processing and Protection of Personal Data of Recruitment Candidates: *
1. Executing the full recruitment and onboarding cycle: from screening, background checks, and assessments to contract finalization, talent pool management, and internal reporting.
View our Personal Data Protection Policy
Related jobs
Cyber Incident Responder
Experienced
View detail Cyber Incident Responder
Pentest Manager
Hanoi
Experienced
View detail Pentest Manager
RedTeam
Hanoi
Experienced
View detail RedTeam
AI ENGINEER – GEN AI
Hanoi
Senior
View detail AI ENGINEER – GEN AI
Cyber Incident Responder
Hanoi
Experienced
View detail Cyber Incident Responder
Network Security Audit
Hanoi
Ho Chi Minh City Experienced
View detail Network Security Audit
View more jobs","Competitive annual total income package
Opportunity to work with diverse domestic and international clients
Annual salary review in March
MIC health and personal accident insurance (coverage up to 600 million VND/year)
Annual health check-up
Awards recognizing performance and timely outstanding contributions
100% sponsorship for in-depth international professional certification based on position (in case of unsuccessful attempt, don’t worry, VCS will support 50% of the exam fee), special bonuses for employees achieving international professional certifications
Continuous investment in the latest and most up-to-date learning materials in the field of Information Security from leading global vendors and institutes
100% of employees are provided with an Udemy eLearning account – learn anytime, anywhere
Free participation in professional knowledge sharing programs and seminars from leading domestic and international speakers
Working in a Grade A office – Landmark 72 building with a green s...",linkedin
Technical Support Engineer,tesa,,Hanoi Capital Region,,,,5.0,"['REST', 'AI', 'Excel']",Full-time,Associate,2026-05-30,,"Are you passionate about solving complex technical problems and providing world-class support to customers? We're seeking a dynamic
Technical Support Engineer (TSE)
to join our team! In this role, you will collaborate closely with our customers, distribution partners, and sales teams to provide technical guidance, product recommendations, and innovative solutions in line with market needs. If you're a hands-on problem solver with a background in technical support, we want to hear from you!
Why You’ll Love Working With Us:
Innovative Environment:
Be part of a forward-thinking company that values creativity and innovation.
Build your expertise:
Enjoy learning opportunities for professional development and build your field expertise
Impactful Work:
Make a significant impact in a rapidly growing market.
Competitive Benefits:
Receive a competitive salary and comprehensive benefits package.
Key Responsibilities:
Assists the sales team in various segments (Electronics, Automotive, Industrial Trade& Converter, Home Appliance, Electrical System and Printing and Packaging solution) in presenting and supporting technical aspects of the selling process through customer consultations, application test management and solution recommendation including product Spec-in activities.
Actively adopts and leverages use of AI in enhancing technical supports and speed in responding and supporting the customers.
To handle technical inquiry including qulity issue related to tesa product and application.
Provides training support to customers on product introduction/process solutions/ roll out and application knowledge.
Provides training support to internal sales team on technical aspects-adhesive tape, product introduction and application knowledge.
Provides reports on activities on a focus projects update on a monthly basis as stipulated by management.
Handling the projects assigned by Manager.
Skills and Knowledge:
Bachelor's or Master’s degree in Chemistry, Mechanical or equivalent.
Minimum 3-5 years of experience in technical sales support and customer consultancy in industrial consumables and investment goods.
Strong analytical and problem-solving skills.
Proficiency in English with excellent written and verbal communication skills.
High-quality technical support and strong customer relationship skills.
Collaborative and inclusive team player.
Ability to manage multiple tasks and adapt to changing priorities.
Openness and integrity.
Assertiveness and persuasiveness.
Logical thinking and problem-solving.
Strong interpersonal and communication skills.
Good time-management skills and tolerance for multi-tasking.
Demonstrated openness and ability to use AI-enabled and digital tools productively and responsibly in the workplace.
Understanding of the need for human validation, data protection, confidentiality, and ethical use when applying AI in business activities.
We appreciate your interest in tesa tape. Please submit your CV to employment.SEA@tesa.com. If we wish to arrange a personal interview, we will contact you by mail or phone.","Receive a competitive salary and comprehensive benefits package.
Key Responsibilities:
Assists the sales team in various segments (Electronics, Automotive, Industrial Trade& Converter, Home Appliance, Electrical System and Printing and Packaging solution) in presenting and supporting technical aspects of the selling process through customer consultations, application test management and solution recommendation including product Spec-in activities.
Actively adopts and leverages use of AI in enhancing technical supports and speed in responding and supporting the customers.
To handle technical inquiry including qulity issue related to tesa product and application.
Provides training support to customers on product introduction/process solutions/ roll out and application knowledge.
Provides training support to internal sales team on technical aspects-adhesive tape, product introduction and application knowledge.
Provides reports on activities on a focus projects update on a monthly basis as...",linkedin
